Algorithm,Baseline,originalTitle,originalCategory,Language_50,Reference_50,Religion_50,Science_50,Arts_50,Entertainment_50,Business_50,Society_50,Life_50,People_50,Universe_50,Nature_50,Concepts_50,History_50,Technology_50,Culture_50,Mathematics_50,Sports_50,Politics_50,Geography_50,Humanities_50,World_50,Education_50,Philosophy_50,Law_50,Events_50,Health_50
LSI,BigBaseline01,White–Juday warp-field interferometer,Technology_50,0.24099472,0.24520577,0.9080128,0.1908324,0.08256589,0.10700232,0.26389855,0.19645692,0.43163666,0.23178215,0.22387126,0.21751411,0.11598555,0.28405255,0.49550667,0.10050453,0.11477944,0.105718836,0.17632803,0.15115021,0.41437706,0.38272607,0.31297868,0.31028166,0.17190099,0.49678305,0.22352906
LSI,BigBaseline01,Bernard Dadié national grand prize for literature,Culture_50,0.7559333,0.23463927,0.15199968,0.11166766,0.12791285,0.123783,0.25660023,0.2970006,0.13352107,0.045189664,0.10848609,0.22677606,0.067853265,0.18308923,0.105100006,0.5839746,0.11583284,0.12613584,0.18681213,0.18160766,0.12392805,0.17345884,0.17556337,0.020817067,0.14379531,0.118066,0.28071004
LSI,BigBaseline01,Bouffée délirante,Culture_50,0.8318937,0.42396456,0.28032607,0.4615477,0.16793847,0.30201113,0.29383564,0.20087002,0.5150075,0.08248059,0.28774807,0.46364123,0.19070011,0.39355603,0.5841551,0.13579413,0.2730621,0.5663377,0.2450172,0.35808283,0.27414426,0.3915829,0.3581184,0.21455432,0.18815736,0.26309,0.4799694
LSI,BigBaseline01,Burung Petala Processions,Culture_50,0.721506,0.6056676,0.40413782,0.3090553,0.5916862,0.30672178,0.6520329,0.39847317,0.47104773,0.13980699,0.4567367,0.60677963,0.310842,0.4524819,0.37662834,0.29705274,0.41460478,0.6347412,0.36818492,0.66109324,0.3802038,0.62377214,0.4513946,0.120969504,0.24816872,0.44174343,0.77733254
LSI,BigBaseline01,California Resale Royalty Act,Culture_50,0.35431278,0.4529288,0.2751441,0.2514531,0.9467558,0.27194843,0.291014,0.5948705,0.28119558,0.08912075,0.2618725,0.532551,0.16412547,0.20579363,0.13243052,0.1743672,0.39783525,0.27841362,0.22565196,0.4188136,0.39483204,0.31436816,0.29939052,0.069437556,0.14693798,0.21183206,0.32343465
LSI,BigBaseline01,Candy Desk,Culture_50,0.18669617,0.20636377,0.2021499,0.18990123,0.13234523,0.25570822,0.17612371,0.20201133,0.20346531,0.085291505,0.1319671,0.29804772,0.16284287,0.18675406,0.09918097,0.095056444,0.22980529,0.1352512,0.112952545,0.1745915,0.15104496,0.21346566,0.24447593,0.037304007,0.94764686,0.12924263,0.21906665
LSI,BigBaseline01,Clothing material,Culture_50,0.51317585,0.37213832,0.37126657,0.4281739,0.21421142,0.18261395,0.45328844,0.25653294,0.34582153,0.112424,0.25721934,0.5035673,0.21419255,0.33955005,0.35623875,0.397807,0.20946553,0.27838448,0.18932809,0.33554947,0.29697976,0.4682651,0.38878408,0.11405751,0.16349718,0.29556078,0.8619763
LSI,BigBaseline01,Conceptual history,Culture_50,0.14081562,0.15710443,0.19570976,0.1421548,0.17009743,0.09896994,0.119190685,0.15989846,0.16398278,0.03562033,0.92309296,0.27024838,0.07303868,0.1241255,0.15255141,0.07056934,0.2820452,0.13649637,0.12564346,0.16345003,0.08400814,0.6212104,0.18762934,0.07042009,0.100874156,0.28459474,0.23381509
LSI,BigBaseline01,Cultural Heritage of Andorra,Culture_50,0.29272124,0.41198426,0.16796412,0.07250818,0.104574054,0.04551524,0.1533854,0.103625104,0.1506896,0.0581296,0.27922076,0.22172382,0.11650771,0.11612492,0.18008584,0.035892263,0.15898001,0.17983413,0.14887214,0.2866295,0.07950345,0.85835534,0.22306207,0.039906226,0.13427281,0.40760413,0.37655923
LSI,BigBaseline01,Cultural practice,Culture_50,0.10853395,0.12324751,0.18792257,0.14018948,0.14382434,0.08492183,0.11519162,0.14508912,0.13638355,0.02607894,0.94079465,0.20697747,0.074719995,0.11048516,0.1462948,0.075728595,0.16790614,0.093535736,0.07603994,0.10745585,0.07600404,0.39855233,0.17231596,0.06887941,0.07588251,0.24425897,0.19608879
LSI,BigBaseline01,Culture gap,Culture_50,0.2555777,0.30611795,0.21353629,0.2394149,0.18762904,0.9314189,0.25719857,0.27911383,0.45480755,0.089932136,0.18331763,0.39863488,0.31631634,0.22501107,0.12030077,0.15732946,0.19966955,0.221363,0.1731104,0.21997887,0.1692451,0.26929438,0.1832765,0.031880733,0.12763444,0.18350166,0.56498766
LSI,BigBaseline01,Cultureme,Culture_50,0.8333154,0.6403608,0.43791252,0.24195918,0.18704462,0.24431868,0.7348602,0.28801882,0.41483155,0.1745324,0.32041007,0.5167277,0.2476263,0.37526494,0.28991708,0.21128714,0.33664244,0.2589914,0.29170844,0.44354305,0.24294315,0.6245962,0.4443483,0.14587088,0.29879025,0.52299315,0.6129024
LSI,BigBaseline01,Edmund Leach,Culture_50,0.5300129,0.7621784,0.36491328,0.42273158,0.23821822,0.22705278,0.3132286,0.22531441,0.62776923,0.32511675,0.2793726,0.47405723,0.5453339,0.29756698,0.24443132,0.09226355,0.22044894,0.27182767,0.30257517,0.3842958,0.31557423,0.48707265,0.26549727,0.09138576,0.22108829,0.33430687,0.73949325
LSI,BigBaseline01,Forefathers' Day,Culture_50,0.38165104,0.34330094,0.25143468,0.21218896,0.21290463,0.34373182,0.4610637,0.23239021,0.28609285,0.07807967,0.2246044,0.5137533,0.13810134,0.33565348,0.16840912,0.8765154,0.27627337,0.2761827,0.2114669,0.3395347,0.16037554,0.2830269,0.45949975,0.038128115,0.12751433,0.35452908,0.48492923
LSI,BigBaseline01,Heroes of the Environment (2008),Culture_50,0.532096,0.7485115,0.38486844,0.35924768,0.2644882,0.27005467,0.4478642,0.23118335,0.2916443,0.075508654,0.2942673,0.78345066,0.23576318,0.35257712,0.17719176,0.13467655,0.60303986,0.41482952,0.26977083,0.68690276,0.2463271,0.5421584,0.3487649,0.046809416,0.1604881,0.21433416,0.6556473
LSI,BigBaseline01,Immigrant generations,Culture_50,0.29266676,0.45928818,0.27770782,0.42103267,0.31689742,0.90161896,0.31920832,0.29154626,0.44772726,0.09729469,0.19600347,0.6846493,0.39772093,0.3923171,0.17134917,0.18218935,0.37644488,0.33075193,0.23132795,0.34756595,0.2560123,0.33021894,0.24728322,0.055781662,0.18456464,0.19718058,0.56372714
LSI,BigBaseline01,Jake the Alligator Man,Culture_50,0.54991925,0.66381896,0.36158413,0.29398146,0.21068667,0.42830423,0.79164356,0.26473773,0.4026024,0.106961414,0.5657936,0.61160886,0.2444924,0.36605853,0.25026166,0.22315547,0.4307475,0.49651957,0.24957204,0.4602689,0.29550648,0.5322615,0.47700387,0.0699337,0.22683185,0.45057842,0.64413893
LSI,BigBaseline01,Johnny Reb,Culture_50,0.37282112,0.27531582,0.45783848,0.30755544,0.18505453,0.109346315,0.27078804,0.34067443,0.2636731,0.07164337,0.4170158,0.45626798,0.117242776,0.25897467,0.23181753,0.34671932,0.419707,0.2825213,0.21893664,0.46158093,0.18432859,0.847931,0.3490001,0.070127144,0.15356998,0.33109757,0.57121944
LSI,BigBaseline01,Lying-in,Culture_50,0.5558814,0.45321786,0.48089665,0.7164097,0.20617808,0.23294425,0.25380725,0.24250932,0.34012544,0.09468618,0.2687909,0.64847904,0.20540509,0.40154052,0.20219779,0.105930105,0.26342,0.599578,0.23609157,0.43824905,0.19007777,0.4027543,0.2806443,0.052246615,0.1608568,0.23225702,0.48042488
LSI,BigBaseline01,Outline of literature,Culture_50,0.33756262,0.7363949,0.127398,0.08637675,0.056752503,0.14059341,0.75294363,0.077182174,0.13135976,0.04981381,0.14708613,0.24855515,0.14345887,0.14872937,0.06157922,0.06644221,0.07321155,0.07630005,0.08110379,0.19430153,0.08440131,0.13750136,0.14665172,0.019918457,0.08802934,0.08381426,0.37171763
LSI,BigBaseline01,Outline of the humanities,Culture_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,BigBaseline01,Portrayal of female bodies in Chinese contemporary art,Culture_50,0.7828716,0.7617044,0.4897141,0.46081597,0.28106454,0.35957557,0.55769104,0.3005581,0.4216054,0.19358096,0.34035742,0.68842536,0.3766614,0.46419492,0.25852123,0.27216357,0.57533103,0.37916103,0.36328512,0.4786809,0.33225855,0.5246765,0.37477863,0.07984384,0.33185247,0.34729886,0.77712584
LSI,BigBaseline01,Puppy pregnancy syndrome,Culture_50,0.6707004,0.355585,0.21492025,0.7235553,0.3478145,0.16730383,0.24515072,0.20610139,0.49762994,0.070611104,0.22728142,0.47717187,0.20056814,0.39372987,0.41299585,0.12300475,0.2037966,0.55018294,0.24679968,0.37584898,0.2589416,0.3120391,0.2780503,0.07859054,0.1956544,0.18017967,0.4518906
LSI,BigBaseline01,Revisionism (fictional),Culture_50,0.17164916,0.14059964,0.0786009,0.031476974,0.054570757,0.034176275,0.07865538,0.076427236,0.09425057,0.02811324,0.10909954,0.13980351,0.040855773,0.077949286,0.07403115,0.008088879,0.34127843,0.11920236,0.13431649,0.19975914,0.0506263,0.8065415,0.12789585,0.022160653,0.06415579,0.17864624,0.1959721
LSI,BigBaseline01,Steven Shaviro,Culture_50,0.43410185,0.43962282,0.1010882,0.09842232,0.065986924,0.08541326,0.32964528,0.15284923,0.16207159,0.05733023,0.062600635,0.22506744,0.40973377,0.16568172,0.13648129,0.04191976,0.10826205,0.14228341,0.18283597,0.2103416,0.16707402,0.20764051,0.18891095,0.021564167,0.108378634,0.08986944,0.86172324
LSI,BigBaseline01,Three Great Tenjin Shrines,Culture_50,0.28966394,0.22529875,0.049661323,0.08014897,0.052236676,0.06419507,0.0899332,0.0414052,0.15669608,0.05969122,0.05690442,0.18675716,0.13296151,0.13637812,0.0753815,0.011910986,0.08769962,0.8492782,0.1375248,0.25391978,0.07191126,0.31874615,0.09974596,0.008545257,0.060228705,0.07867802,0.50303596
LSI,BigBaseline01,Three Kingdoms of Korea,Culture_50,0.38408774,0.4369145,0.34973216,0.22828731,0.2605514,0.24294639,0.25599355,0.23334132,0.30536735,0.09849222,0.69176847,0.41038483,0.20715909,0.25988734,0.25716197,0.108710304,0.3858848,0.34010047,0.2152014,0.4058823,0.17348352,0.93618035,0.34323648,0.08700501,0.15778393,0.4956411,0.5423398
LSI,BigBaseline01,Tourist trolley,Culture_50,0.5192787,0.22324191,0.76951766,0.15190533,0.09757518,0.15489629,0.3595839,0.22256881,0.27722776,0.08380968,0.37564242,0.43843967,0.0948415,0.31631207,0.2310456,0.1584327,0.19742808,0.19640404,0.28584206,0.2375963,0.15546402,0.46418136,0.2684218,0.08001935,0.11635038,0.40397042,0.56919515
LSI,BigBaseline01,Woodcraft,Culture_50,0.38111138,0.46248943,0.3742257,0.3177737,0.22471754,0.8960781,0.31964204,0.38459384,0.5103406,0.2530017,0.40634093,0.5899801,0.38673675,0.30496266,0.2977697,0.17299381,0.30269387,0.25374708,0.25243735,0.29109305,0.25409812,0.5132282,0.29182678,0.1451222,0.18934321,0.45371857,0.5071676
LSI,BigBaseline01,Writing,Culture_50,0.23280197,0.41558772,0.19752517,0.14597957,0.08527829,0.15822986,0.15159488,0.13580674,0.21107396,0.15099591,0.2042958,0.20875272,0.91304374,0.17588855,0.18325597,0.055004857,0.12230086,0.160837,0.17979424,0.19129491,0.2233294,0.41739583,0.21995498,0.0495257,0.437036,0.1968645,0.4372538
LSI,BigBaseline01,Equation-free modeling,Mathematics_50,0.09682016,0.08415997,0.2145444,0.10254519,0.03589445,0.07536868,0.0878912,0.114103734,0.30391473,0.91191274,0.10625709,0.09644343,0.067611136,0.12472944,0.31590426,0.04683741,0.045803756,0.06625506,0.13925783,0.055822905,0.3838737,0.09953658,0.15338856,0.49741733,0.084339656,0.21602246,0.110157214
LSI,BigBaseline01,Index of cryptography articles,Mathematics_50,0.305505,0.33131337,0.59333473,0.25415534,0.22813886,0.16628978,0.3267863,0.33602962,0.4261194,0.39589715,0.86651796,0.40533656,0.32764554,0.28863373,0.34152973,0.199351,0.27641764,0.1949976,0.24864101,0.2735616,0.36987695,0.63005877,0.35494888,0.21704558,0.25052333,0.43272603,0.40050694
LSI,BigBaseline01,Kostant's convexity theorem,Mathematics_50,0.08026856,0.040841375,0.16987976,0.05877185,0.04101356,0.04784666,0.04957881,0.08443211,0.19514205,0.97099745,0.12119606,0.08165562,0.041735955,0.083220586,0.1832611,0.0307284,0.054708987,0.036220647,0.10513531,0.04255157,0.4183251,0.071501136,0.074021876,0.16260977,0.059478916,0.15478894,0.06773908
LSI,BigBaseline01,Källén function,Mathematics_50,0.19629574,0.18552041,0.46122685,0.18893078,0.14540035,0.41800427,0.11891796,0.20894654,0.72265553,0.34334147,0.15657943,0.259336,0.26446602,0.23580848,0.39936483,0.083340995,0.14653632,0.13798207,0.31440055,0.1399706,0.6540698,0.293395,0.22656958,0.46011552,0.52836204,0.23769562,0.22624119
LSI,BigBaseline01,List of calculus topics,Mathematics_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,BigBaseline01,List of factorial and binomial topics,Mathematics_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,BigBaseline01,Mishnat ha-Middot,Mathematics_50,0.5580893,0.64543086,0.17898366,0.12066178,0.1209211,0.15195979,0.5443396,0.11828333,0.20222174,0.078014754,0.10586935,0.33887285,0.17837988,0.27496526,0.12499227,0.08230938,0.20774598,0.33960015,0.2040527,0.7833726,0.22122979,0.47558543,0.27193385,0.030695539,0.123421475,0.16064124,0.554732
LSI,BigBaseline01,Modeshape,Mathematics_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,BigBaseline01,Multiplication of vectors,Mathematics_50,0.03696274,0.024669085,0.07874782,0.05054018,0.01327581,0.021519024,0.028094672,0.04342621,0.16712633,0.9566836,0.13199922,0.022639725,0.02569874,0.060051054,0.11746961,0.015738204,0.013263524,0.010453347,0.05883047,0.017722737,0.25060213,0.046577472,0.027212918,0.054760695,0.04494056,0.2681526,0.03815282
LSI,BigBaseline01,Property (mathematics),Mathematics_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,BigBaseline01,Protractor,Mathematics_50,0.25003052,0.42025742,0.7084912,0.17188588,0.08397125,0.48401654,0.24765311,0.20003815,0.431939,0.39309818,0.15676877,0.25682518,0.43752778,0.20433524,0.35027245,0.28644735,0.09810224,0.10829556,0.15739304,0.14868733,0.26760805,0.2422974,0.20203823,0.14544037,0.14159188,0.5645453,0.2864113
LSI,BigBaseline01,Symbol (number theory),Mathematics_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,BigBaseline01,The Art of Mathematics,Mathematics_50,0.11218136,0.18847385,0.13451776,0.15848403,0.11138355,0.9544463,0.10867068,0.1921875,0.47172433,0.11729745,0.09061617,0.22516623,0.22157377,0.12462428,0.06933769,0.0826892,0.111168146,0.11214721,0.11838004,0.103402436,0.16241324,0.1764288,0.09042352,0.026853524,0.09640356,0.11102418,0.2085403
LSI,BigBaseline01,Theta model,Mathematics_50,0.2604337,0.28589702,0.55915046,0.45748174,0.14670828,0.49167198,0.20956028,0.22675973,0.5578332,0.55776364,0.28578857,0.32086337,0.46469057,0.565897,0.5118649,0.11736605,0.14553946,0.17161126,0.35110366,0.18341772,0.5660942,0.31807545,0.45350665,0.36570686,0.22550096,0.3066919,0.38222522
LSI,BigBaseline01,Turing pattern,Mathematics_50,0.21198884,0.16542801,0.25297293,0.151329,0.08594179,0.10314168,0.15174338,0.16419826,0.32626006,0.429887,0.159145,0.16338283,0.09073006,0.2116321,0.5086511,0.09362954,0.12404553,0.13101351,0.21732044,0.15703142,0.66229284,0.20484065,0.27689138,0.826193,0.10524906,0.289089,0.19333418
LSI,BigBaseline01,Weisner's method,Mathematics_50,0.16032076,0.17239001,0.14119558,0.102673605,0.08741257,0.048819847,0.12741588,0.12463204,0.15540032,0.9597259,0.18783382,0.20178989,0.08956722,0.18634492,0.1252232,0.07136655,0.14021306,0.15712936,0.2135168,0.12331542,0.23913449,0.14051917,0.13283637,0.10774245,0.054147176,0.14326802,0.18852839
LSI,BigBaseline01,Xu Yue,Mathematics_50,0.111786045,0.11933851,0.08201134,0.041617244,0.02494232,0.079796605,0.06637229,0.06715298,0.16271877,0.979354,0.052791044,0.083263375,0.065985486,0.065555334,0.07646538,0.017080352,0.041417025,0.08293784,0.17030053,0.07603041,0.2100094,0.12091863,0.09074383,0.055314697,0.042739972,0.097498484,0.15055491
LSI,BigBaseline01,1771 to 1775 in sports,Sports_50,0.054976497,0.031089533,0.07139464,0.035556495,0.036195435,0.067340285,0.22960214,0.09621544,0.050229844,0.012644604,0.07330467,0.07818125,0.011350423,0.06837043,0.039076142,0.97754747,0.032243848,0.025223508,0.018020436,0.040629543,0.050927438,0.03163565,0.10922271,0.0053409357,0.022476107,0.09382628,0.08233577
LSI,BigBaseline01,1788 in sports,Sports_50,0.054976497,0.031089533,0.07139464,0.035556495,0.036195435,0.067340285,0.22960214,0.09621544,0.050229844,0.012644604,0.07330467,0.07818125,0.011350423,0.06837043,0.039076142,0.97754747,0.032243848,0.025223508,0.018020436,0.040629543,0.050927438,0.03163565,0.10922271,0.0053409357,0.022476107,0.09382628,0.08233577
LSI,BigBaseline01,1806 in sports,Sports_50,0.054976497,0.031089533,0.07139464,0.035556495,0.036195435,0.067340285,0.22960214,0.09621544,0.050229844,0.012644604,0.07330467,0.07818125,0.011350423,0.06837043,0.039076142,0.97754747,0.032243848,0.025223508,0.018020436,0.040629543,0.050927438,0.03163565,0.10922271,0.0053409357,0.022476107,0.09382628,0.08233577
LSI,BigBaseline01,1824 in sports,Sports_50,0.054976497,0.031089533,0.07139464,0.035556495,0.036195435,0.067340285,0.22960214,0.09621544,0.050229844,0.012644604,0.07330467,0.07818125,0.011350423,0.06837043,0.039076142,0.97754747,0.032243848,0.025223508,0.018020436,0.040629543,0.050927438,0.03163565,0.10922271,0.0053409357,0.022476107,0.09382628,0.08233577
LSI,BigBaseline01,1869 in sports,Sports_50,0.0746755,0.0505844,0.11200855,0.058773503,0.09755422,0.0848343,0.26756048,0.11223437,0.07433602,0.020242266,0.22048748,0.10991313,0.030924328,0.12012657,0.06479399,0.9789595,0.054621443,0.037558764,0.029889882,0.06325489,0.09258364,0.081423566,0.1447486,0.01668936,0.036449283,0.15254824,0.10264909
LSI,BigBaseline01,Billabong XXL,Sports_50,0.3156112,0.2618609,0.52261007,0.24257454,0.12805165,0.11526919,0.5585489,0.2303632,0.5093008,0.14712296,0.37396917,0.31636906,0.15738072,0.36355126,0.7541313,0.34171587,0.15976939,0.14583047,0.23970272,0.19140676,0.51803625,0.3370683,0.43214464,0.6639924,0.12135133,0.41320187,0.29837084
LSI,BigBaseline01,Blackout (broadcasting),Sports_50,0.29033893,0.3157997,0.4065367,0.21415721,0.38723978,0.21213192,0.52246857,0.3303546,0.27832383,0.07367262,0.6333266,0.45604056,0.12236467,0.25672376,0.2067871,0.7576573,0.5248462,0.1982674,0.1548238,0.2882267,0.23286448,0.3545429,0.50496596,0.085512474,0.13875729,0.36819005,0.35469434
LSI,BigBaseline01,Broadcasting of sports events,Sports_50,0.15273738,0.12355514,0.21387723,0.09811616,0.11175245,0.11041335,0.3802119,0.17140082,0.13972321,0.036343917,0.35010839,0.19705884,0.056352776,0.14879952,0.11640543,0.96592927,0.11295704,0.07425213,0.056179285,0.11678381,0.10661929,0.15246491,0.26167732,0.04094211,0.06539768,0.21913424,0.18985213
LSI,BigBaseline01,Callanetics,Sports_50,0.48982865,0.8327521,0.18146792,0.17585912,0.14387068,0.16477874,0.7377672,0.19793409,0.2558726,0.15519367,0.1461029,0.3908317,0.37620145,0.23939663,0.14877357,0.31649494,0.18367772,0.18524201,0.19300458,0.3731953,0.21830109,0.24274117,0.24418747,0.05928231,0.19306438,0.16477363,0.65550447
LSI,BigBaseline01,Chronic training load,Sports_50,0.18485385,0.12260714,0.553692,0.7121385,0.11730534,0.17175362,0.1776446,0.21462423,0.6177611,0.14691648,0.4287708,0.20717736,0.14737551,0.24504739,0.43308765,0.23172797,0.07838185,0.0869789,0.16184129,0.1016203,0.42519784,0.1889557,0.28358388,0.4549795,0.11523488,0.39976674,0.18401769
LSI,BigBaseline01,ESPY Award,Sports_50,0.24698812,0.20888406,0.24370821,0.13380858,0.12990573,0.1930742,0.4288167,0.21827053,0.18611956,0.0556816,0.2457507,0.25737992,0.080647066,0.1856406,0.11724058,0.96905506,0.26765117,0.10582277,0.09036676,0.18065616,0.13813184,0.18786559,0.3223214,0.036234975,0.0773744,0.19729146,0.2401604
LSI,BigBaseline01,ES Radès,Sports_50,0.27628252,0.23900004,0.19544008,0.13228565,0.16991179,0.22343656,0.39969513,0.17143367,0.21026678,0.05582863,0.18571661,0.40316316,0.086366504,0.26582044,0.11567712,0.93783396,0.20060128,0.15819912,0.1612853,0.21447106,0.12024169,0.15612878,0.27435964,0.02823364,0.08253381,0.31358615,0.35599607
LSI,BigBaseline01,EuroLeague clubs performance comparison,Sports_50,0.27628252,0.23900004,0.19544008,0.13228565,0.16991179,0.22343656,0.39969513,0.17143367,0.21026678,0.05582863,0.18571661,0.40316316,0.086366504,0.26582044,0.11567712,0.93783396,0.20060128,0.15819912,0.1612853,0.21447106,0.12024169,0.15612878,0.27435964,0.02823364,0.08253381,0.31358615,0.35599607
LSI,BigBaseline01,Extreme cold weather clothing,Sports_50,0.4663105,0.37136787,0.48809043,0.38959134,0.17796029,0.22474873,0.39749652,0.34674162,0.4769262,0.15131626,0.39866868,0.42282924,0.21075332,0.37831855,0.6368759,0.56071985,0.20555031,0.25691938,0.22449918,0.36364415,0.37658274,0.6064839,0.39508933,0.44443673,0.40419534,0.48687813,0.635273
LSI,BigBaseline01,Grand final,Sports_50,0.17826532,0.1612262,0.19840118,0.11552869,0.13401078,0.16231383,0.34081805,0.17178008,0.15750098,0.045945503,0.22269198,0.21734825,0.14102428,0.19393085,0.12013572,0.9915223,0.12767008,0.10986993,0.08890651,0.15191963,0.12521257,0.18333147,0.2597775,0.04309506,0.07188162,0.24649574,0.22813076
LSI,BigBaseline01,List of rodeos,Sports_50,0.018615961,0.002928272,0.02853512,0.006544605,0.014071308,0.010557532,0.0979114,0.036764897,0.012532279,0.004145004,0.033183888,0.030861177,0.002038378268480301,0.03887403,0.02392397,0.94661283,0.00930091,0.0081839785,0.0056765005,0.021233268,0.018735146,0.067091085,0.06398078,0.00040422193706035614,0.0070245564,0.06264162,0.028453426
LSI,BigBaseline01,Lucky loser,Sports_50,0.13880566,0.1058706,0.16448665,0.09772333,0.15416545,0.108529,0.37593362,0.16396305,0.1323528,0.04257749,0.46883863,0.20010528,0.05545415,0.16357833,0.15093794,0.9179077,0.11716427,0.073034205,0.06452907,0.11321348,0.17026225,0.19216743,0.2058751,0.04606007,0.05628702,0.20992374,0.1711045
LSI,BigBaseline01,Palaestra,Sports_50,0.3593611,0.44399363,0.3003652,0.3220087,0.8981962,0.49008894,0.3499909,0.37434483,0.43160644,0.14831826,0.29400855,0.61477166,0.22445267,0.31993467,0.26485723,0.37255058,0.4583516,0.38426638,0.3188728,0.45091447,0.39427975,0.46656743,0.34916154,0.104347795,0.18032032,0.26383203,0.5534987
LSI,BigBaseline01,Performance surface,Sports_50,0.27846357,0.18340126,0.25867528,0.12757015,0.08589237,0.1624744,0.4194198,0.17744943,0.20094956,0.053524226,0.13575312,0.23467751,0.0870581,0.17248741,0.2878533,0.9552449,0.12701385,0.11362566,0.08008471,0.14941175,0.13851124,0.1311003,0.2976072,0.042425007,0.07368252,0.21196303,0.22771113
LSI,BigBaseline01,Shaughnessy playoff system,Sports_50,0.10394551,0.07906559,0.13592565,0.072237015,0.12567802,0.08917777,0.3161333,0.122751206,0.10642122,0.037777692,0.30779386,0.13897574,0.049222685,0.1582679,0.10634836,0.9688094,0.07635801,0.0560638,0.04871852,0.08776936,0.12111756,0.1303499,0.17089927,0.030749992,0.04975304,0.18617795,0.13593607
LSI,BigBaseline01,Sports biomechanics,Sports_50,0.13488142,0.09432585,0.18001983,0.105466165,0.10376033,0.14455861,0.28543556,0.17127591,0.32524097,0.09212747,0.11569984,0.15229467,0.059185427,0.15722877,0.20249677,0.94399095,0.11164625,0.08067399,0.18439803,0.09168668,0.262236,0.09023231,0.19155082,0.1954758,0.05444461,0.18751225,0.14967918
LSI,BigBaseline01,Supporters' trust,Sports_50,0.3126448,0.2725763,0.23753631,0.16050272,0.19449994,0.24367683,0.4431106,0.21530691,0.2601536,0.08666829,0.21775474,0.43578312,0.108917415,0.26951486,0.14408077,0.94541454,0.23355597,0.1806145,0.18475416,0.27991796,0.22633104,0.22962466,0.30432537,0.039712943,0.098759204,0.33350164,0.37323308
LSI,BigBaseline01,Uniformed Derby,Sports_50,0.25038508,0.18944329,0.19742958,0.12004842,0.115763396,0.5454782,0.5354562,0.17378405,0.22848615,0.043881744,0.17177647,0.27343738,0.11125499,0.30414838,0.13116246,0.83048755,0.11645676,0.13779438,0.09282294,0.26450866,0.09200685,0.2162516,0.31827378,0.029560491,0.068611115,0.20288983,0.28594908
LSI,BigBaseline01,Varsity team,Sports_50,0.14952356,0.13051552,0.1381748,0.09233385,0.12167564,0.1909791,0.30749327,0.16293216,0.14232358,0.034562185,0.1400242,0.22262362,0.0709681,0.14592426,0.077976145,0.99444085,0.12482564,0.100327104,0.08472465,0.13164316,0.098730385,0.12165436,0.17975733,0.018590534,0.05962944,0.18346517,0.19769835
LSI,BigBaseline01,1953 Commonwealth Prime Ministers' Conference,Politics_50,0.2253164,0.30052578,0.24731201,0.23267302,0.7737136,0.3440709,0.3614176,0.3812252,0.26246333,0.060300935,0.5807559,0.44672725,0.21089849,0.20889387,0.13460848,0.30443794,0.78388053,0.2562281,0.26710668,0.3758385,0.29792592,0.42813593,0.24120206,0.040832765,0.18918984,0.30406323,0.33161673
LSI,BigBaseline01,2007 Swazi general strike,Politics_50,0.24205793,0.35087496,0.2560716,0.21019122,0.49407285,0.566115,0.233969,0.2760997,0.32240877,0.06555936,0.40302247,0.5368105,0.24858381,0.20989525,0.11875515,0.18886346,0.90586364,0.28904042,0.21906236,0.38789654,0.22972056,0.41698962,0.24745075,0.032996967,0.13560556,0.20293367,0.35531312
LSI,BigBaseline01,2016 Hong Kong LegCo candidates' disqualification controversy,Politics_50,0.29940915,0.45222718,0.31023064,0.28958637,0.8641137,0.40044945,0.2871734,0.4171584,0.3407744,0.09878642,0.5424711,0.63588905,0.24325123,0.34598032,0.16747758,0.19346267,0.794396,0.36001393,0.27661294,0.44238058,0.37405956,0.4692114,0.3538769,0.05982423,0.21866412,0.29391545,0.41783673
