Algorithm,Baseline,originalTitle,originalCategory,Language_50,Reference_50,Religion_50,Science_50,Arts_50,Entertainment_50,Business_50,Society_50,Life_50,People_50,Universe_50,Nature_50,Concepts_50,History_50,Technology_50,Culture_50,Mathematics_50,Sports_50,Politics_50,Geography_50,Humanities_50,World_50,Education_50,Philosophy_50,Law_50,Events_50,Health_50
LSI,RandomBaseline_test,Ages of consent in Asia,Law_50,0.44510424,0.08851523,0.15967885,0.3217377,0.17982459,0.27896878,0.3190484,0.17217976,0.51627713,0.49176764,0.55797476,0.10378862,0.23505369,0.3404833,0.23460378,0.66515136,0.52884406,0.1866416,0.662072,0.4163339,0.28381857,0.47361845,0.5613075,0.1585806,0.15794267,0.32660767,0.19762489
LSI,RandomBaseline_test,Barbados Bar Association,Law_50,0.10623177,0.17687604,0.067548305,0.12619154,0.06729594,0.18785882,0.24090382,0.05901566,0.2545104,0.19999817,0.123930246,0.030861985,0.14782667,0.32826376,0.06972891,0.061914563,0.8283005,0.06999106,0.17439198,0.22225055,0.1679161,0.17991363,0.33432984,0.4425865,0.08742753,0.17135371,0.07061127
LSI,RandomBaseline_test,Bonus clause,Law_50,0.13424833,0.026758485,0.08694363,0.17092939,0.120235965,0.09260262,0.20976946,0.9641986,0.14989649,0.10107388,0.047488287,0.04020704,0.10534718,0.08655029,0.07928577,0.06977297,0.3458999,0.06749901,0.18784909,0.2360934,0.0911648,0.1767975,0.23258902,0.078835696,0.12027138,0.12057727,0.136545
LSI,RandomBaseline_test,CaseMap,Law_50,0.32916743,0.16474883,0.21895212,0.5335516,0.3669267,0.24502577,0.25183958,0.683084,0.32607326,0.29476625,0.35141736,0.16480546,0.323506,0.2488874,0.227573,0.36108863,0.6002029,0.29241902,0.414703,0.29086748,0.33143157,0.43037444,0.56975037,0.21681154,0.12660873,0.30965084,0.5136053
LSI,RandomBaseline_test,Casebook,Law_50,0.34652555,0.07528428,0.14879136,0.3173274,0.19367112,0.32055694,0.3271651,0.21395615,0.28137407,0.254791,0.3476454,0.07315257,0.28907347,0.25004205,0.15657061,0.28000867,0.56526995,0.2193842,0.35810402,0.84921044,0.2125957,0.35585868,0.49555266,0.2592682,0.11934661,0.242475,0.22092302
LSI,RandomBaseline_test,Collegatary,Law_50,0.36379126,0.058477305,0.086355954,0.33093524,0.09302163,0.1409944,0.36234796,0.07718235,0.29830962,0.48751503,0.8256892,0.02823012,0.32535762,0.37334144,0.17954731,0.5097593,0.22776908,0.052557442,0.27646595,0.14361645,0.17127697,0.35521695,0.19530511,0.10489423,0.1647096,0.1477552,0.09295192
LSI,RandomBaseline_test,Common scold,Law_50,0.24144976,0.093656175,0.2349377,0.25951153,0.14416012,0.21084568,0.19355507,0.108759955,0.33246475,0.22040415,0.74279714,0.045643754,0.1359003,0.22218859,0.20835784,0.8712199,0.5583387,0.10148707,0.49164566,0.19011164,0.21182093,0.2874947,0.41574907,0.11865578,0.14487855,0.257136,0.19920234
LSI,RandomBaseline_test,Constitutional dictatorship,Law_50,0.20417807,0.05522359,0.117128834,0.25521505,0.12092996,0.17689846,0.20528382,0.33598366,0.27346122,0.2529112,0.346255,0.05467919,0.11395429,0.24538712,0.14406177,0.21769251,0.7453589,0.16630885,0.50473565,0.26005176,0.15030564,0.28772882,0.83884275,0.09506467,0.16317084,0.58859384,0.1486047
LSI,RandomBaseline_test,Countersign (legal),Law_50,0.18360488,0.054495327,0.14624728,0.30987498,0.21766643,0.22828534,0.28673115,0.6064532,0.29301584,0.19000334,0.46199068,0.059783794,0.08941564,0.17131895,0.15980826,0.23655301,0.65327895,0.20350613,0.524515,0.17109402,0.15830779,0.20942163,0.63079065,0.121558934,0.1432513,0.52663505,0.40167361
LSI,RandomBaseline_test,Disbarment,Law_50,0.13821918,0.055877812,0.08264721,0.17490342,0.102454744,0.18199024,0.201404,0.22522375,0.3049611,0.17822438,0.21368447,0.04620597,0.106382266,0.16512616,0.08651766,0.11932951,0.93474156,0.14142576,0.32809785,0.2537724,0.111978635,0.24731073,0.66224617,0.1385333,0.15393522,0.34164205,0.116686225
LSI,RandomBaseline_test,Doctrines of civil procedure,Law_50,0.0864663,0.023606244,0.09341793,0.14300358,0.13152769,0.14113078,0.14993234,0.43611208,0.3201371,0.23141775,0.20566845,0.051656466,0.049682975,0.25074297,0.08415434,0.12454036,0.6106403,0.1130391,0.30102944,0.15631665,0.10100033,0.15854922,0.8906037,0.14873904,0.099411994,0.32558578,0.16244692
LSI,RandomBaseline_test,Duty to settle,Law_50,0.29929084,0.071328245,0.16522568,0.36830956,0.15547885,0.18842444,0.2565928,0.33430988,0.45672023,0.3170582,0.29865673,0.0958662,0.14355245,0.34006083,0.12927762,0.2314826,0.6349994,0.59037787,0.5238526,0.55992895,0.26134315,0.35791147,0.52096355,0.16846249,0.15503845,0.31334418,0.19790518
LSI,RandomBaseline_test,Elements of the Philosophy of Right,Law_50,0.42274123,0.09575984,0.2387839,0.41883418,0.14824738,0.2542464,0.24248108,0.26620165,0.24669029,0.4358436,0.41698354,0.14299133,0.22956689,0.49871188,0.30929732,0.34167466,0.46084678,0.18498726,0.24843721,0.1811283,0.8787449,0.3609253,0.25732377,0.24579579,0.10731663,0.27180654,0.1845903
LSI,RandomBaseline_test,Entitlement,Law_50,0.73007953,0.11121799,0.20170793,0.43141213,0.17281967,0.32298675,0.28476912,0.26415,0.35717556,0.45650795,0.40077826,0.16645746,0.3410079,0.36105704,0.2501369,0.30760515,0.47633123,0.16293651,0.5149626,0.32323217,0.40026048,0.49929273,0.6060693,0.18306124,0.14104047,0.24471697,0.24584441
LSI,RandomBaseline_test,Excusable negligence,Law_50,0.13416693,0.034103613,0.11666622,0.1736805,0.11199193,0.14300594,0.15377519,0.20098394,0.35211113,0.28972667,0.1862103,0.039328627,0.14082944,0.17590658,0.14442427,0.10863061,0.8784661,0.26695728,0.29126197,0.20223594,0.15096946,0.23968846,0.69616187,0.18800461,0.18157741,0.4892627,0.13793485
LSI,RandomBaseline_test,Freedom of information,Law_50,0.3207211,0.072687306,0.15561329,0.4209943,0.21372741,0.32274267,0.2793858,0.2712896,0.362598,0.7064718,0.32602796,0.09602252,0.17300865,0.46761817,0.19484358,0.23779698,0.71692866,0.2486959,0.45336783,0.28149912,0.35959587,0.43574718,0.6432963,0.18581192,0.17342299,0.39036003,0.25069764
LSI,RandomBaseline_test,Fundamental rights,Law_50,0.19444653,0.049183324,0.14326015,0.26084146,0.11308229,0.18166727,0.17621201,0.18114552,0.24747749,0.44542468,0.39056215,0.055161774,0.11556658,0.23757099,0.11215007,0.15390992,0.87395346,0.13775527,0.49786168,0.23712346,0.20620227,0.28244075,0.6312522,0.11269094,0.14880568,0.33011144,0.13404521
LSI,RandomBaseline_test,Habeas corpus,Law_50,0.17248428,0.038764484,0.09060598,0.24229011,0.11261974,0.18745014,0.18257144,0.16801691,0.29081532,0.26923877,0.3663437,0.04708366,0.14159575,0.21229434,0.15144792,0.14758569,0.84572476,0.15746139,0.37339044,0.30012146,0.13609162,0.23976094,0.7812292,0.09147705,0.13058722,0.4391748,0.12976289
LSI,RandomBaseline_test,Johann Jakob Moser,Law_50,0.4134415,0.121527344,0.21684895,0.4491977,0.2033185,0.3062667,0.3186539,0.31207824,0.32927185,0.34796476,0.7204516,0.14524834,0.20458914,0.47737175,0.1945265,0.5279053,0.621875,0.20801136,0.53006315,0.4587532,0.314291,0.38920757,0.53041095,0.24529654,0.17029327,0.41522232,0.24186839
LSI,RandomBaseline_test,Jurisprudence,Law_50,0.45541763,0.08188269,0.2967373,0.44328326,0.17296705,0.3062057,0.25660455,0.2591298,0.30730832,0.43519917,0.3077216,0.12546676,0.28610438,0.42156133,0.21137866,0.29214028,0.63025063,0.14709134,0.30231908,0.38590688,0.82063186,0.42896995,0.3939562,0.24061427,0.12854713,0.28454378,0.22930743
LSI,RandomBaseline_test,Law school of Beirut,Law_50,0.22576088,0.030993313,0.092924304,0.21198244,0.092216335,0.16866177,0.13493001,0.10551462,0.16222624,0.19042578,0.20561987,0.041024618,0.1407056,0.21879804,0.074503794,0.17733614,0.3167253,0.07138613,0.2426979,0.98228323,0.12968072,0.23445697,0.2165485,0.12086871,0.073589936,0.15981033,0.12819526
LSI,RandomBaseline_test,Lawmaking,Law_50,0.17102683,0.09190504,0.13915265,0.21456167,0.10325356,0.19864962,0.18082863,0.239042,0.31902748,0.30370957,0.21893792,0.13695285,0.10233918,0.24631113,0.09041396,0.1352159,0.71487015,0.12746692,0.44207597,0.24620017,0.14983882,0.21858117,0.9076301,0.12158741,0.12105147,0.39067572,0.16884062
LSI,RandomBaseline_test,Lawtel,Law_50,0.16563454,0.035471626,0.107386746,0.18863931,0.16961713,0.18478084,0.18906301,0.29764587,0.35852614,0.24338277,0.26226187,0.025175117,0.15156467,0.16423877,0.15520996,0.20581558,0.8651588,0.54486936,0.32463977,0.17962378,0.123844385,0.2155031,0.5724634,0.09378528,0.11282291,0.3111583,0.17496784
LSI,RandomBaseline_test,Legal systems in Asia,Law_50,0.3049049,0.052709725,0.12856343,0.6357039,0.13738814,0.23686698,0.19447158,0.20140171,0.26924944,0.22304896,0.16521528,0.05755585,0.74545527,0.19067927,0.10068776,0.1735906,0.30030268,0.17121282,0.25455877,0.43846664,0.17503257,0.44406113,0.4220381,0.15894523,0.11176349,0.2048334,0.18579017
LSI,RandomBaseline_test,Libertarian anarchism,Law_50,0.043896057,0.011841111,0.03787958,0.053467948,0.018249314,0.0292506,0.026824968,0.01862996,0.04452462,0.07264583,0.033581357,0.014958985,0.019846477,0.057918616,0.027326211,0.0150867775,0.8089158,0.010407794,0.025079742,0.012331426,0.4298662,0.047932476,0.040874183,0.03138286,0.016454145,0.07779548,0.022766247
LSI,RandomBaseline_test,Libertarian conservatism,Law_50,0.32925943,0.060104508,0.18245809,0.5038818,0.18479607,0.24960814,0.24434026,0.3773796,0.27872998,0.65386325,0.26311854,0.076103605,0.14045495,0.6574557,0.16982736,0.24519491,0.725757,0.23849551,0.3532574,0.28931388,0.5241314,0.3091324,0.45623043,0.21165207,0.14416881,0.3539217,0.20141499
LSI,RandomBaseline_test,List of University of Oxford people in the law,Law_50,0.24804246,0.043157876,0.09397616,0.25797474,0.14156619,0.21122679,0.1734098,0.2650542,0.2856772,0.23187533,0.45403576,0.05656513,0.14438179,0.22954862,0.13303214,0.23767418,0.93250537,0.12448605,0.3199911,0.283569,0.16813119,0.3343525,0.57888836,0.17630017,0.13888046,0.30243558,0.17433119
LSI,RandomBaseline_test,List of legal terms,Law_50,0.17540494,0.04741595,0.100822054,0.15291473,0.16654873,0.20423058,0.19737399,0.23808396,0.49701518,0.118047774,0.11919322,0.07115355,0.13437372,0.20497748,0.46857032,0.06348817,0.7207184,0.14419402,0.102992505,0.09827776,0.26752537,0.15859102,0.12818527,0.30711898,0.0737883,0.15242743,0.34778762
LSI,RandomBaseline_test,Nominate reports,Law_50,0.102768175,0.012521211,0.05962431,0.1316744,0.10163815,0.124912724,0.13604881,0.12229748,0.22951877,0.107791595,0.31033078,0.020830646,0.028043747,0.09552976,0.08934252,0.10229416,0.6404535,0.23167199,0.31356156,0.15041398,0.046686172,0.17108324,0.9061069,0.061515793,0.089837305,0.31048685,0.1123169
LSI,RandomBaseline_test,Outline of intellectual property,Law_50,0.1333646,0.04706222,0.07841145,0.21056673,0.08225903,0.12667644,0.15518486,0.20018983,0.17436743,0.21341144,0.21539897,0.08013418,0.07581411,0.13806333,0.11508022,0.0865037,0.9685292,0.05965301,0.17079616,0.11125301,0.109219335,0.1492809,0.39212403,0.09890138,0.08758065,0.21433535,0.10076704
LSI,RandomBaseline_test,Pandectists,Law_50,0.2590136,0.028018191,0.12024478,0.289438,0.09660466,0.23892067,0.14609966,0.15758698,0.21586165,0.23445685,0.20761666,0.04061039,0.17798503,0.21794797,0.10411674,0.093434155,0.95133203,0.10984537,0.21815634,0.17648786,0.29165608,0.21213362,0.5450011,0.1770994,0.08996297,0.2932188,0.128529
LSI,RandomBaseline_test,Philip Morris v. Uruguay,Law_50,0.20527543,0.03831262,0.108681776,0.32646814,0.19105133,0.22559966,0.2891269,0.5252937,0.3398797,0.21401963,0.30905214,0.058488294,0.13285893,0.16307665,0.123509176,0.2309207,0.6698174,0.2103284,0.5911604,0.311783,0.14847443,0.35704523,0.839799,0.12217181,0.21311916,0.39952633,0.19072782
LSI,RandomBaseline_test,Philosophy of law,Law_50,0.29928157,0.05289007,0.23926365,0.27931085,0.10754191,0.1682487,0.14923759,0.28174263,0.20062664,0.3056751,0.19690454,0.08327811,0.18969105,0.26653957,0.12717432,0.21303272,0.3336427,0.07889935,0.16017099,0.34230742,0.94289273,0.31157064,0.15182783,0.18658124,0.06802304,0.13223436,0.1628815
LSI,RandomBaseline_test,Plain language,Law_50,0.313385,0.05910162,0.15131372,0.3037617,0.2387344,0.24354081,0.25204223,0.31261232,0.31038782,0.22205335,0.23664886,0.07196802,0.90064514,0.20827967,0.25450736,0.23487432,0.39662573,0.18141034,0.31762105,0.36359835,0.24468377,0.37095696,0.37655744,0.1649617,0.11848909,0.20727967,0.2673421
LSI,RandomBaseline_test,Proximity of blood,Law_50,0.35730636,0.08099456,0.19320983,0.29610902,0.17589517,0.15979716,0.15290387,0.15140638,0.1371414,0.21266444,0.26025885,0.06726448,0.0631776,0.33728883,0.12377002,0.1336745,0.30660966,0.06976025,0.6045452,0.2666474,0.2601046,0.23407705,0.1760359,0.17871703,0.09204991,0.2121897,0.70741844
LSI,RandomBaseline_test,Public interest,Law_50,0.31296596,0.06614652,0.19903529,0.39443117,0.17087954,0.20843932,0.22402517,0.21948911,0.29476568,0.33972523,0.42748278,0.0905609,0.23265108,0.2706669,0.16621292,0.45223856,0.80078447,0.19608761,0.45710573,0.3990733,0.31841052,0.70279527,0.4753445,0.16035566,0.1290814,0.2861132,0.20612428
LSI,RandomBaseline_test,Purposive approach,Law_50,0.26083282,0.059651457,0.16299386,0.30588886,0.13873143,0.22587131,0.20929609,0.20796761,0.37281048,0.31390777,0.32386672,0.06930438,0.1976068,0.27431563,0.14307235,0.17298186,0.9093699,0.17745778,0.40262112,0.2913175,0.2775727,0.28215158,0.71115434,0.162328,0.1721576,0.3405003,0.18813433
LSI,RandomBaseline_test,Roerich Pact,Law_50,0.5915396,0.074864455,0.1974251,0.72618115,0.19782907,0.6113679,0.32216036,0.20783788,0.3340672,0.31445032,0.3541814,0.08117546,0.38691387,0.3279404,0.22126432,0.35665256,0.5230335,0.2121872,0.40757072,0.242315,0.42871988,0.52898496,0.62903655,0.18482989,0.18818203,0.3612017,0.30576593
LSI,RandomBaseline_test,Royal prerogative,Law_50,0.2087416,0.051675044,0.10035241,0.32039315,0.14371358,0.21390554,0.20107158,0.19559406,0.30315325,0.2309112,0.4783361,0.077725105,0.098725855,0.21678668,0.1228901,0.20731528,0.8377893,0.22123522,0.43675542,0.19169243,0.17047314,0.26416248,0.73074603,0.12201847,0.16182603,0.52463365,0.17785743
LSI,RandomBaseline_test,Same-sex union court cases,Law_50,0.14263847,0.028596634,0.06530213,0.25325155,0.11304422,0.1499854,0.17080384,0.15451252,0.27874935,0.2661062,0.39363286,0.02477045,0.096342534,0.1597173,0.097154096,0.20926134,0.8266316,0.18374105,0.492664,0.18732052,0.10476416,0.3058414,0.79956657,0.08099913,0.14961733,0.3955819,0.12442933
LSI,RandomBaseline_test,Separation of powers in the United Kingdom,Law_50,0.22522512,0.06018259,0.11774663,0.29220206,0.1586526,0.23461455,0.21075022,0.27250695,0.3088882,0.27454823,0.39528906,0.09069088,0.122983634,0.22475752,0.12702803,0.19543631,0.89454424,0.21758577,0.47309357,0.26587468,0.19341575,0.25978613,0.7243965,0.13461512,0.14642029,0.4352652,0.17509794
LSI,RandomBaseline_test,Session laws,Law_50,0.087779,0.03321346,0.08751107,0.17316213,0.0705532,0.12165183,0.10383776,0.07220414,0.2441615,0.10926617,0.20360202,0.045862354,0.03543119,0.09758309,0.065525725,0.06194946,0.88198924,0.115127906,0.26964498,0.20704855,0.12753369,0.19142495,0.7117741,0.063732095,0.10520931,0.32040092,0.07964572
LSI,RandomBaseline_test,Software patent debate,Law_50,0.100151286,0.03080209,0.22220191,0.14050621,0.098304644,0.10392378,0.0947581,0.16199471,0.13308538,0.124230795,0.109727815,0.04328449,0.07858629,0.10668566,0.063185275,0.068916164,0.9455715,0.06817,0.13729784,0.11766624,0.099607825,0.107320935,0.24212861,0.07610202,0.05992767,0.16197707,0.09999503
LSI,RandomBaseline_test,Tiao-kuai,Law_50,0.30961984,0.07153505,0.27090538,0.5234016,0.22107974,0.2551501,0.24692437,0.35479823,0.35545045,0.24493566,0.34649488,0.092778474,0.14676954,0.23328117,0.1325449,0.30398148,0.7412753,0.35249758,0.5414172,0.3318313,0.21288472,0.32729155,0.755493,0.14434573,0.19879775,0.5190479,0.2207652
LSI,RandomBaseline_test,Tribal chief,Law_50,0.32396644,0.08923145,0.14303195,0.45025313,0.17873433,0.25898364,0.28979215,0.2293207,0.3291581,0.30514383,0.6293647,0.0823143,0.14699343,0.32110983,0.17648956,0.4719072,0.61921716,0.22384733,0.49516904,0.23820437,0.24069816,0.6043703,0.7227746,0.12887989,0.19629441,0.4466019,0.21154451
LSI,RandomBaseline_test,United States Constitution and worldwide influence,Law_50,0.31797656,0.061513767,0.14134832,0.3929662,0.16228886,0.23632714,0.24082226,0.19305815,0.28532133,0.28075162,0.6385739,0.08595877,0.26756674,0.26533228,0.2213907,0.7172836,0.71072835,0.15490049,0.6447753,0.20581506,0.25138888,0.39512166,0.5696863,0.15923491,0.13622361,0.40855426,0.16751455
LSI,RandomBaseline_test,Women's empowerment,Law_50,0.17160524,0.038915724,0.073596075,0.19382413,0.09654103,0.10619454,0.12625054,0.12046129,0.17015025,0.1373143,0.70089304,0.022341654,0.07357243,0.117784485,0.17211312,0.9823003,0.2278226,0.055859916,0.48373336,0.17429909,0.15722099,0.24092871,0.25026548,0.08701535,0.0762995,0.1161862,0.101892844
LSI,RandomBaseline_test,AIDSRide,Events_50,0.26476583,0.05129234,0.17846322,0.29715222,0.2149885,0.20637491,0.34696814,0.53626794,0.39627114,0.307276,0.21958645,0.0519806,0.13991095,0.24839886,0.24565804,0.33709246,0.70956296,0.17589504,0.54398626,0.35565645,0.24589218,0.32426465,0.7866133,0.13288532,0.18176872,0.28999135,0.18470941
LSI,RandomBaseline_test,Abu Salim prison,Events_50,0.2452757,0.0637536,0.10950597,0.30275193,0.16970786,0.21258879,0.20861147,0.16988334,0.32088947,0.29284728,0.57099545,0.12967147,0.10707894,0.22018425,0.13453694,0.27167958,0.8070561,0.30670732,0.41839406,0.23413332,0.22218059,0.3126667,0.6529925,0.13706708,0.16933334,0.5577394,0.14262709
LSI,RandomBaseline_test,Alternate ending,Events_50,0.3076616,0.078740835,0.12298919,0.21855982,0.20352106,0.30042174,0.7416953,0.25513554,0.23003419,0.31191775,0.085167356,0.06792032,0.24825254,0.1601249,0.6876707,0.109621,0.17146619,0.40983236,0.1376545,0.083252855,0.1530523,0.18545042,0.15612587,0.1116958,0.22821516,0.10793917,0.14372927
LSI,RandomBaseline_test,Anthrax hoaxes,Events_50,0.17319512,0.03304629,0.120014295,0.17104283,0.11746263,0.14933778,0.18891248,0.17531273,0.32758826,0.16503128,0.22879334,0.001960769295692444,0.10506342,0.23601842,0.19042316,0.18230963,0.42980942,0.8402253,0.4188232,0.12899566,0.10388756,0.16437764,0.5537041,0.07405503,0.10271729,0.32289425,0.11730237
LSI,RandomBaseline_test,Carbon monoxide poisoning,Events_50,0.18716344,0.778209,0.18409649,0.314668,0.14107281,0.15821102,0.16746418,0.19186011,0.23928906,0.34227806,0.29875568,0.42007038,0.10409144,0.20653532,0.13859805,0.47864342,0.30892244,0.1878557,0.57736003,0.18218252,0.19133733,0.21667734,0.38492146,0.14683606,0.12872794,0.17963111,0.2464455
LSI,RandomBaseline_test,David Monn,Events_50,0.74952877,0.047229573,0.12014239,0.68576455,0.18473129,0.8388581,0.39177084,0.29829675,0.27462316,0.2460761,0.26702788,0.04842933,0.12960435,0.23255679,0.15125439,0.22716667,0.47141117,0.19834454,0.28760496,0.31939515,0.28580365,0.39983198,0.31993198,0.14358844,0.1812135,0.24061239,0.27689213
LSI,RandomBaseline_test,Disaster area,Events_50,0.2435307,0.5121919,0.15442261,0.36195856,0.17626739,0.23262326,0.24707761,0.17419776,0.29633847,0.3302364,0.23703915,0.5158912,0.1176423,0.28678,0.16822927,0.29591015,0.47251245,0.28046793,0.60757613,0.21503583,0.20796826,0.30912384,0.7069515,0.14846647,0.18683732,0.33553946,0.3198549
LSI,RandomBaseline_test,EgyptAir Flight 648,Events_50,0.2316977,0.095672496,0.16335043,0.2618569,0.28899312,0.21770088,0.2993148,0.1875568,0.32870537,0.27008295,0.40904778,0.09615812,0.13095044,0.20786943,0.25878885,0.322985,0.44902727,0.8237642,0.341889,0.14201495,0.14861724,0.30218476,0.49489725,0.17840533,0.20715392,0.37012517,0.28710818
LSI,RandomBaseline_test,Event,Events_50,0.40707755,0.069412485,0.13932139,0.24817847,0.086154185,0.28235048,0.2856783,0.035681926,0.26532155,0.6902826,0.06660259,0.06039752,0.0638549,0.66140914,0.11316633,0.021361455,0.17192653,0.6004673,0.13076141,0.1787459,0.24613783,0.10905565,0.24518503,0.082483985,0.31584308,0.15168403,0.08875823
LSI,RandomBaseline_test,Foreign body aspiration,Events_50,0.35439363,0.15705809,0.16025665,0.28550842,0.19590983,0.28429097,0.26055464,0.071290806,0.25614887,0.4052791,0.58868957,0.15558739,0.35346186,0.23872414,0.49755073,0.32643586,0.28080642,0.077662125,0.4914652,0.585361,0.21967249,0.31239212,0.28774554,0.21666947,0.25680354,0.1788314,0.30757836
LSI,RandomBaseline_test,Geohazard,Events_50,0.25593263,0.4653167,0.20178643,0.3563188,0.15870017,0.23176737,0.26629806,0.19064873,0.27330863,0.55288684,0.24487507,0.492807,0.214295,0.46798715,0.21111114,0.24367261,0.41646868,0.1915669,0.57557845,0.14273593,0.3616721,0.28977108,0.66152465,0.17315347,0.13495159,0.2516666,0.33655164
LSI,RandomBaseline_test,Golden Checkerboard,Events_50,0.29139724,0.08365821,0.15869421,0.4613334,0.19090813,0.2805304,0.333838,0.3244115,0.29509187,0.2965414,0.3656901,0.08307281,0.14518052,0.2752214,0.14330569,0.19607504,0.9068907,0.27195993,0.42955136,0.28075525,0.23109885,0.36669332,0.5728953,0.14915143,0.18703187,0.4063083,0.3190003
LSI,RandomBaseline_test,Human response to disasters,Events_50,0.65578234,0.09255651,0.14922081,0.35884303,0.18282183,0.31979778,0.2753117,0.26619163,0.34067082,0.29844424,0.19539495,0.17140433,0.15234795,0.33017373,0.16450761,0.18354084,0.4449101,0.31828013,0.37834135,0.19937935,0.21522173,0.36564192,0.7728119,0.12529533,0.18256053,0.28702208,0.22668342
LSI,RandomBaseline_test,International crisis,Events_50,0.8598201,0.061172653,0.15928227,0.27882907,0.16833216,0.23635858,0.18260409,0.25049594,0.23826182,0.18982689,0.12020996,0.07921083,0.109821334,0.16681525,0.08721471,0.1184832,0.26778045,0.25110137,0.21117084,0.15490168,0.30678397,0.20774892,0.30566865,0.19221026,0.13969956,0.2735912,0.16081384
LSI,RandomBaseline_test,Jennifer Gilbert,Events_50,0.3512574,0.074966736,0.14645115,0.34037313,0.22925292,0.34696445,0.419282,0.58517075,0.36327612,0.30480364,0.6524882,0.11356039,0.1347932,0.26212105,0.19849676,0.67312586,0.4467218,0.28170758,0.6385385,0.22854723,0.35488704,0.31804547,0.37064996,0.16087666,0.18706547,0.22280699,0.22523871
LSI,RandomBaseline_test,Killing of José Rodríguez,Events_50,0.16356845,0.08241623,0.10657336,0.20834921,0.13027075,0.2537683,0.2131084,0.12068966,0.3213454,0.23817338,0.34475535,0.05634384,0.117242426,0.21637236,0.17574713,0.22177376,0.59402287,0.45307577,0.44263506,0.11802781,0.16648503,0.2364332,0.8520935,0.106647804,0.19225211,0.5254637,0.22429927
LSI,RandomBaseline_test,Latent human error,Events_50,0.16739556,0.0862203,0.18322745,0.24955507,0.35361046,0.11445228,0.14668661,0.34290665,0.23598588,0.1826565,0.10523624,0.16592935,0.27096415,0.14336015,0.088956304,0.13957465,0.27812842,0.17892326,0.34523928,0.19246572,0.29753646,0.19754465,0.40379483,0.13059255,0.08498198,0.17320909,0.90186465
LSI,RandomBaseline_test,"Led Zeppelin – The 1980s, Part One",Events_50,0.31913581,0.59788346,0.15622151,0.33128747,0.18861963,0.2616624,0.41046697,0.18450399,0.23749839,0.37192002,0.20089547,0.57705814,0.11795498,0.26404098,0.2211059,0.23462595,0.29984555,0.43038407,0.24078977,0.23921789,0.22630161,0.47594973,0.38635233,0.14669517,0.34374478,0.21093124,0.35296476
LSI,RandomBaseline_test,Let's Do It! World,Events_50,0.27806982,0.098833755,0.14255336,0.48566246,0.17256814,0.27600566,0.27754712,0.23685814,0.34073287,0.3422553,0.30755585,0.110077605,0.24122396,0.3311111,0.17937477,0.4925928,0.47099805,0.23813932,0.4448948,0.2759714,0.2525904,0.6864597,0.7608764,0.17718433,0.17286193,0.34785065,0.24796961
LSI,RandomBaseline_test,List of ICON science fiction conventions,Events_50,0.3663478,0.07770532,0.23769137,0.26926887,0.16604583,0.31320512,0.28914237,0.2482445,0.29666525,0.22796333,0.37302095,0.15200764,0.22428517,0.25625175,0.30724022,0.5431602,0.5292133,0.12431832,0.2270818,0.10299873,0.8132815,0.29235667,0.29895872,0.17561282,0.08989389,0.17240626,0.3039773
LSI,RandomBaseline_test,List of Renaissance fairs,Events_50,0.6225016,0.12256742,0.16036451,0.77248037,0.15850231,0.56246245,0.342481,0.091868974,0.30115587,0.38930193,0.28459585,0.06822776,0.11337737,0.37024078,0.14523065,0.16625696,0.2838168,0.36091262,0.18743981,0.3702598,0.5460594,0.29274204,0.3276601,0.17796534,0.20071922,0.23346922,0.3929794
LSI,RandomBaseline_test,List of fan conventions by date of founding,Events_50,0.4754731,0.05511744,0.21462357,0.47863507,0.15634099,0.4925446,0.52873784,0.10038753,0.3791061,0.20037198,0.3000597,0.09189181,0.44063717,0.2034735,0.46644711,0.35741842,0.45473635,0.4173221,0.2914977,0.12824091,0.47628948,0.3470559,0.3813147,0.14681639,0.43491834,0.24478838,0.2342482
LSI,RandomBaseline_test,List of helicopter prison escapes,Events_50,0.21080643,0.04451619,0.10820465,0.16535985,0.1574848,0.19934377,0.3221228,0.08712341,0.34211347,0.18074375,0.76704264,0.07499014,0.0972534,0.17614716,0.1335142,0.2148835,0.5300961,0.14273454,0.30086625,0.30627057,0.10474047,0.25457773,0.39230376,0.10822278,0.15648048,0.40356588,0.28625146
LSI,RandomBaseline_test,List of hoaxes,Events_50,0.16033766,0.05707569,0.15417516,0.22705445,0.18950474,0.14181675,0.22284779,0.21722338,0.24412538,0.25310877,0.18645974,0.056148246,0.162215,0.22511646,0.12453177,0.18722427,0.91297567,0.4794529,0.21751642,0.1432763,0.18977962,0.22436376,0.31917757,0.18224418,0.10455102,0.23552649,0.25992215
LSI,RandomBaseline_test,List of past Minicons,Events_50,0.1288842,0.076928005,0.07247001,0.20614532,0.2083618,0.092153236,0.4053241,0.09352432,0.1890404,0.0980485,0.10689864,0.09394011,0.08871486,0.103530414,0.07116414,0.04827304,0.1558181,0.120560616,0.09189783,0.1523309,0.10567756,0.24725221,0.1081011,0.19429569,0.0920942,0.099570855,0.9090053
LSI,RandomBaseline_test,List of public lecture series,Events_50,0.15914966,0.059652478,0.18024977,0.32632327,0.12987223,0.16652875,0.24451141,0.13457227,0.28833044,0.13530685,0.35900146,0.088228226,0.142478,0.13100646,0.14204001,0.4320382,0.2812726,0.113190226,0.3509917,0.15433225,0.24713923,0.88857687,0.5301938,0.20071298,0.11227378,0.22828521,0.18759972
